Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct 
0.0269375 -0.214208877 -0.108192298 0 0 0 
0.02694 -0.213050129 -0.107620149 0 0 0 
0.0269425 -0.21189123 -0.107047848 0 0 0 
0.026945 -0.210732183 -0.106475397 0 0 0 
0.0269475 -0.209572996 -0.105902799 0 0 0 
0.02695 -0.208413672 -0.105330056 0 0 0 
0.0269525 -0.207254219 -0.10475717 0 0 0 
0.026955 -0.206094641 -0.104184142 0 0 0 
0.0269575 -0.204934945 -0.103610976 0 0 0 
0.02696 -0.203775136 -0.103037674 0 0 0 
0.0269625 -0.20261522 -0.102464238 0 0 0 
0.026965 -0.201455202 -0.10189067 0 0 0 
0.0269675 -0.200295089 -0.101316973 0 0 0 
0.02697 -0.199134887 -0.10074315 0 0 0 
0.0269725 -0.197974601 -0.100169202 0 0 0 
0.026975 -0.196814238 -0.0995951317 0 0 0 
0.0269775 -0.195653803 -0.0990209426 0 0 0 
0.02698 -0.194493304 -0.0984466365 0 0 0 
0.0269825 -0.193332746 -0.0978722163 0 0 0 
0.026985 -0.192172135 -0.0972976846 0 0 0 
0.0269875 -0.191011478 -0.0967230441 0 0 0 
0.02699 -0.189850781 -0.0961482974 0 0 0 
0.0269925 -0.188690051 -0.0955734475 0 0 0 
0.026995 -0.187529295 -0.0949984969 0 0 0 
0.0269975 -0.186368519 -0.0944234488 0 0 0 
0.027 -0.18520773 -0.0938483059 0 0 0 
0.0270025 -0.184046936 -0.0932730713 0 0 0 
0.027005 -0.182886142 -0.092697748 0 0 0 
0.0270075 -0.181725356 -0.0921223392 0 0 0 
0.02701 -0.180564586 -0.0915468478 0 0 0 
0.0270125 -0.179403839 -0.0909712774 0 0 0 
0.027015 -0.178243122 -0.090395631 0 0 0 
0.0270175 -0.177082443 -0.089819912 0 0 0 
0.02702 -0.17592181 -0.0892441239 0 0 0 
0.0270225 -0.174761231 -0.0886682702 0 0 0 
0.027025 -0.173600713 -0.0880923546 0 0 0 
0.0270275 -0.172440266 -0.0875163806 0 0 0 
0.02703 -0.171279897 -0.086940352 0 0 0 
0.0270325 -0.170119614 -0.0863642728 0 0 0 
0.027035 -0.168959428 -0.0857881468 0 0 0 
0.0270375 -0.167799345 -0.085211978 0 0 0 
0.02704 -0.166639374 -0.0846357707 0 0 0 
0.0270425 -0.165479522 -0.0840595289 0 0 0 
0.027045 -0.164319797 -0.0834832567 0 0 0 
0.0270475 -0.163160205 -0.0829069576 0 0 0 
0.02705 -0.162000751 -0.0823306353 0 0 0 
0.0270525 -0.160841443 -0.081754293 0 0 0 
0.027055 -0.159682284 -0.0811779339 0 0 0 
0.0270575 -0.15852328 -0.0806015607 0 0 0 
0.02706 -0.157364435 -0.0800251762 0 0 0 
0.0270625 -0.156205753 -0.0794487826 0 0 0 
0.027065 -0.155047236 -0.078872382 0 0 0 
0.0270675 -0.153888888 -0.0782959765 0 0 0 
0.02707 -0.152730711 -0.0777195676 0 0 0 
0.0270725 -0.151572707 -0.0771431567 0 0 0 
0.027075 -0.150414877 -0.0765667449 0 0 0 
0.0270775 -0.149257221 -0.0759903332 0 0 0 
0.02708 -0.14809974 -0.0754139221 0 0 0 
0.0270825 -0.146942434 -0.074837512 0 0 0 
0.027085 -0.145785301 -0.074261103 0 0 0 
0.0270875 -0.144628341 -0.073684695 0 0 0 
0.02709 -0.143471551 -0.0731082876 0 0 0 
0.0270925 -0.142314929 -0.0725318801 0 0 0 
0.027095 -0.141158473 -0.0719554715 0 0 0 
0.0270975 -0.140002179 -0.0713790607 0 0 0 
0.0271 -0.138846042 -0.0708026462 0 0 0 
0.0271025 -0.13769006 -0.0702262264 0 0 0 
0.027105 -0.136534227 -0.0696497992 0 0 0 
0.0271075 -0.135378537 -0.0690733625 0 0 0 
0.02711 -0.134222986 -0.0684969139 0 0 0 
0.0271125 -0.133067566 -0.0679204508 0 0 0 
0.027115 -0.131912272 -0.0673439701 0 0 0 
0.0271175 -0.130757095 -0.0667674688 0 0 0 
0.02712 -0.129602029 -0.0661909435 0 0 0 
0.0271225 -0.128447066 -0.0656143905 0 0 0 
0.027125 -0.127292198 -0.0650378063 0 0 0 
0.0271275 -0.126137415 -0.0644611866 0 0 0 
0.02713 -0.124982708 -0.0638845273 0 0 0 
0.0271325 -0.123828069 -0.063307824 0 0 0 
0.027135 -0.122673488 -0.0627310721 0 0 0 
0.0271375 -0.121518953 -0.0621542668 0 0 0 
0.02714 -0.120364456 -0.0615774032 0 0 0 
0.0271425 -0.119209984 -0.061000476 0 0 0 
0.027145 -0.118055528 -0.0604234803 0 0 0 
0.0271475 -0.116901076 -0.0598464102 0 0 0 
0.02715 -0.115746615 -0.0592692604 0 0 0 
0.0271525 -0.114592136 -0.0586920251 0 0 0 
0.027155 -0.113437624 -0.0581146986 0 0 0 
0.0271575 -0.112283069 -0.0575372747 0 0 0 
0.02716 -0.111128458 -0.0569597475 0 0 0 
0.0271625 -0.109973778 -0.0563821107 0 0 0 
0.027165 -0.108819016 -0.0558043582 0 0 0 
0.0271675 -0.10766416 -0.0552264835 0 0 0 
0.02717 -0.106509197 -0.0546484801 0 0 0 
0.0271725 -0.105354112 -0.0540703416 0 0 0 
0.027175 -0.104198894 -0.0534920614 0 0 0 
0.0271775 -0.103043529 -0.052913633 0 0 0 
0.02718 -0.101888003 -0.0523350496 0 0 0 
0.0271825 -0.100732303 -0.0517563045 0 0 0 
0.027185 -0.099576415 -0.0511773909 0 0 0 
0.0271875 -0.0984203261 -0.0505983022 0 0 0 
0.02719 -0.0972640226 -0.0500190315 0 0 0 
0.0271925 -0.096107491 -0.0494395722 0 0 0 
0.027195 -0.0949507178 -0.0488599174 0 0 0 
0.0271975 -0.0937936895 -0.0482800604 0 0 0 
0.0272 -0.0926363927 -0.0476999944 0 0 0 
0.0272025 -0.0914788139 -0.0471197128 0 0 0 
0.027205 -0.0903209399 -0.0465392086 0 0 0 
0.0272075 -0.0891627574 -0.0459584756 0 0 0 
0.02721 -0.0880042534 -0.0453775069 0 0 0 
0.0272125 -0.0868454149 -0.044796296 0 0 0 
0.027215 -0.0856862288 -0.0442148365 0 0 0 
0.0272175 -0.0845266824 -0.0436331218 0 0 0 
0.02722 -0.0833667631 -0.0430511455 0 0 0 
0.0272225 -0.0822064584 -0.0424689015 0 0 0 
0.027225 -0.081045756 -0.0418863834 0 0 0 
0.0272275 -0.0798846434 -0.0413035851 0 0 0 
0.02723 -0.078723109 -0.0407205005 0 0 0 
0.0272325 -0.0775611406 -0.0401371238 0 0 0 
0.027235 -0.0763987265 -0.0395534489 0 0 0 
0.0272375 -0.0752358555 -0.0389694703 0 0 0 
0.02724 -0.0740725162 -0.0383851821 0 0 0 
0.0272425 -0.0729086973 -0.0378005788 0 0 0 
0.027245 -0.0717443881 -0.0372156548 0 0 0 
0.0272475 -0.070579578 -0.0366304051 0 0 0 
0.02725 -0.0694142562 -0.0360448242 0 0 0 
0.0272525 -0.0682484129 -0.0354589069 0 0 0 
0.027255 -0.0670820376 -0.0348726485 0 0 0 
0.0272575 -0.065915121 -0.0342860439 0 0 0 
0.02726 -0.0647476533 -0.0336990884 0 0 0 
0.0272625 -0.0635796252 -0.0331117774 0 0 0 
0.027265 -0.0624110276 -0.0325241065 0 0 0 
0.0272675 -0.0612418517 -0.0319360711 0 0 0 
0.02727 -0.0600720887 -0.0313476671 0 0 0 
0.0272725 -0.0589017305 -0.0307588904 0 0 0 
0.027275 -0.0577307688 -0.0301697369 0 0 0 
0.0272775 -0.0565591959 -0.029580203 0 0 0 
0.02728 -0.055387004 -0.0289902848 0 0 0 
0.0272825 -0.0542141858 -0.0283999789 0 0 0 
0.027285 -0.0530407342 -0.0278092818 0 0 0 
0.0272875 -0.0518666424 -0.02721819 0 0 0 
0.02729 -0.0506919036 -0.0266267005 0 0 0 
0.0272925 -0.0495165117 -0.0260348103 0 0 0 
0.027295 -0.0483404601 -0.0254425164 0 0 0 
0.0272975 -0.0471637434 -0.0248498162 0 0 0 
0.0273 -0.045986356 -0.0242567068 0 0 0 
0.0273025 -0.0448082923 -0.0236631859 0 0 0 
0.027305 -0.0436295471 -0.0230692512 0 0 0 
0.0273075 -0.0424501158 -0.0224749003 0 0 0 
0.02731 -0.0412699935 -0.0218801313 0 0 0 
0.0273125 -0.0400891758 -0.0212849422 0 0 0 
0.027315 -0.0389076586 -0.0206893311 0 0 0 
0.0273175 -0.0377254381 -0.0200932964 0 0 0 
0.02732 -0.0365425106 -0.0194968364 0 0 0 
0.0273225 -0.0353588727 -0.0188999499 0 0 0 
0.027325 -0.034174521 -0.0183026354 0 0 0 
0.0273275 -0.0329894527 -0.0177048919 0 0 0 
0.02733 -0.031803665 -0.0171067181 0 0 0 
0.0273325 -0.0306171553 -0.0165081133 0 0 0 
0.027335 -0.0294299215 -0.0159090765 0 0 0 
0.0273375 -0.0282419615 -0.0153096073 0 0 0 
0.02734 -0.0270532734 -0.014709705 0 0 0 
0.0273425 -0.0258638556 -0.0141093691 0 0 0 
0.027345 -0.0246737068 -0.0135085994 0 0 0 
0.0273475 -0.0234828255 -0.0129073956 0 0 0 
0.02735 -0.0222912112 -0.0123057578 0 0 0 
0.0273525 -0.0210988627 -0.0117036858 0 0 0 
0.027355 -0.0199057796 -0.0111011799 0 0 0 
0.0273575 -0.0187119617 -0.0104982403 0 0 0 
0.02736 -0.0175174087 -0.00989486745 0 0 0 
0.0273625 -0.0163221206 -0.00929106181 0 0 0 
0.027365 -0.015126098 -0.00868682391 0 0 0 
0.0273675 -0.0139293408 -0.0080821545 0 0 0 
0.02737 -0.01273185 -0.00747705433 0 0 0 
0.0273725 -0.0115336264 -0.00687152434 0 0 0 
0.027375 -0.0103346711 -0.00626556559 0 0 0 
0.0273775 -0.00913498496 -0.00565917919 0 0 0 
0.02738 -0.00793456972 -0.00505236623 0 0 0 
0.0273825 -0.00673342669 -0.0044451281 0 0 0 
0.027385 -0.0055315577 -0.00383746626 0 0 0 
0.0273875 -0.00432896473 -0.00322938209 0 0 0 
0.02739 -0.00312564977 -0.00262087731 0 0 0 
0.0273925 -0.00192161504 -0.00201195356 0 0 0 
0.027395 -0.000716863121 -0.00140261256 0 0 0 
0.0273975 0.000488603536 -0.000792856274 0 0 0 
0.0274 0.00169478221 -0.00018268657 0 0 0 
0.0274025 0.00290166986 0.000427894437 0 0 0 
0.027405 0.00410926365 0.00103888465 0 0 0 
0.0274075 0.00531756018 0.00165028185 0 0 0 
0.02741 0.00652655608 0.00226208376 0 0 0 
0.0274125 0.00773624784 0.00287428801 0 0 0 
0.027415 0.00894663198 0.00348689201 0 0 0 
0.0274175 0.0101577044 0.00409989349 0 0 0 
0.02742 0.0113694614 0.00471328954 0 0 0 
0.0274225 0.012581899 0.00532707765 0 0 0 
0.027425 0.0137950125 0.00594125508 0 0 0 
0.0274275 0.015008798 0.00655581887 0 0 0 
0.02743 0.016223251 0.00717076617 0 0 0 
0.0274325 0.0174383665 0.00778609401 0 0 0 
0.027435 0.0186541399 0.00840179931 0 0 0 
0.0274375 0.0198705666 0.00901787897 0 0 0 
0.02744 0.0210876412 0.00963432979 0 0 0 
0.0274425 0.0223053588 0.0102511485 0 0 0 
0.027445 0.0235237142 0.0108683318 0 0 0 
0.0274475 0.024742702 0.0114858763 0 0 0 
0.02745 0.0259623166 0.0121037786 0 0 0 
0.0274525 0.0271825525 0.0127220352 0 0 0 
0.027455 0.0284034041 0.0133406424 0 0 0 
0.0274575 0.0296248654 0.0139595967 0 0 0 
0.02746 0.0308469306 0.0145788944 0 0 0 
0.0274625 0.0320695936 0.0151985318 0 0 0 
0.027465 0.0332928484 0.0158185049 0 0 0 
0.0274675 0.0345166887 0.0164388102 0 0 0 
0.02747 0.035741108 0.0170594434 0 0 0 
0.0274725 0.0369661003 0.0176804008 0 0 0 
0.027475 0.0381916587 0.0183016783 0 0 0 
0.0274775 0.0394177767 0.0189232719 0 0 0 
0.02748 0.0406444476 0.0195451773 0 0 0 
0.0274825 0.0418716646 0.0201673906 0 0 0 
0.027485 0.0430994206 0.0207899075 0 0 0 
0.0274875 0.0443277088 0.0214127237 0 0 0 
0.02749 0.0455565224 0.0220358349 0 0 0 
0.0274925 0.0467858537 0.0226592368 0 0 0 
0.027495 0.0480156959 0.0232829249 0 0 0 
0.0274975 0.0492460417 0.023906895 0 0 0 
0.0275 0.0504768835 0.0245311423 0 0 0 
0.0275025 0.0517082138 0.0251556627 0 0 0 
0.027505 0.0529400248 0.0257804513 0 0 0 
0.0275075 0.0541723094 0.0264055036 0 0 0 
0.02751 0.0554050593 0.027030815 0 0 0 
0.0275125 0.0566382667 0.0276563807 0 0 0 
0.027515 0.0578719239 0.0282821958 0 0 0 
0.0275175 0.0591060227 0.0289082559 0 0 0 
0.02752 0.0603405553 0.0295345558 0 0 0 
0.0275225 0.0615755135 0.0301610909 0 0 0 
0.027525 0.0628108892 0.0307878562 0 0 0 
0.0275275 0.0640466741 0.0314148468 0 0 0 
0.02753 0.0652828599 0.0320420578 0 0 0 
0.0275325 0.0665194384 0.0326694842 0 0 0 
0.027535 0.0677564011 0.033297121 0 0 0 
0.0275375 0.0689937397 0.0339249633 0 0 0 
0.02754 0.0702314454 0.0345530058 0 0 0 
0.0275425 0.07146951 0.0351812437 0 0 0 
0.027545 0.0727079249 0.0358096717 0 0 0 
0.0275475 0.0739466812 0.0364382847 0 0 0 
0.02755 0.0751857704 0.0370670777 0 0 0 
0.0275525 0.0764251839 0.0376960454 0 0 0 
0.027555 0.0776649127 0.0383251825 0 0 0 
0.0275575 0.0789049481 0.0389544841 0 0 0 
0.02756 0.0801452812 0.0395839447 0 0 0 
0.0275625 0.081385903 0.0402135591 0 0 0 
0.027565 0.0826268046 0.040843322 0 0 0 
0.0275675 0.0838679772 0.0414732281 0 0 0 
0.02757 0.0851094116 0.0421032721 0 0 0 
0.0275725 0.0863510986 0.0427334487 0 0 0 
0.027575 0.0875930294 0.0433637526 0 0 0 
0.0275775 0.0888351946 0.0439941783 0 0 0 
0.02758 0.0900775852 0.0446247204 0 0 0 
0.0275825 0.0913201919 0.0452553736 0 0 0 
0.027585 0.0925630055 0.0458861325 0 0 0 
0.0275875 0.0938060164 0.0465169914 0 0 0 
0.02759 0.0950492155 0.0471479451 0 0 0 
0.0275925 0.0962925936 0.0477789881 0 0 0 
0.027595 0.0975361413 0.0484101148 0 0 0 
0.0275975 0.0987798489 0.0490413198 0 0 0 
0.0276 0.100023707 0.0496725975 0 0 0 
0.0276025 0.101267707 0.0503039424 0 0 0 
0.027605 0.102511838 0.050935349 0 0 0 
0.0276075 0.103756091 0.0515668116 0 0 0 
0.02761 0.105000456 0.0521983247 0 0 0 
0.0276125 0.106244924 0.0528298829 0 0 0 
0.027615 0.107489486 0.0534614804 0 0 0 
0.0276175 0.108734131 0.0540931116 0 0 0 
0.02762 0.10997885 0.0547247709 0 0 0 
0.0276225 0.111223633 0.0553564527 0 0 0 
0.027625 0.112468471 0.0559881512 0 0 0 
0.0276275 0.113713353 0.056619861 0 0 0 
0.02763 0.114958269 0.0572515763 0 0 0 
0.0276325 0.116203211 0.0578832914 0 0 0 
0.027635 0.117448168 0.0585150006 0 0 0 
0.0276375 0.11869313 0.0591466983 0 0 0 
0.02764 0.119938087 0.0597783787 0 0 0 
0.0276425 0.121183029 0.0604100362 0 0 0 
0.027645 0.122427947 0.0610416648 0 0 0 
0.0276475 0.12367283 0.061673259 0 0 0 
0.02765 0.124917668 0.0623048129 0 0 0 
0.0276525 0.126162451 0.0629363209 0 0 0 
0.027655 0.12740717 0.0635677772 0 0 0 
0.0276575 0.128651813 0.0641991759 0 0 0 
0.02766 0.129896372 0.0648305112 0 0 0 
0.0276625 0.131140835 0.0654617775 0 0 0 
0.027665 0.132385193 0.0660929689 0 0 0 
0.0276675 0.133629435 0.0667240795 0 0 0 
0.02767 0.134873551 0.0673551036 0 0 0 
0.0276725 0.136117531 0.0679860353 0 0 0 
0.027675 0.137361365 0.0686168688 0 0 0 
0.0276775 0.138605042 0.0692475983 0 0 0 
0.02768 0.139848552 0.0698782179 0 0 0 
0.0276825 0.141091885 0.0705087217 0 0 0 
0.027685 0.142335031 0.0711391039 0 0 0 
0.0276875 0.143577978 0.0717693588 0 0 0 
0.02769 0.144820717 0.0723994802 0 0 0 
0.0276925 0.146063237 0.0730294626 0 0 0 
0.027695 0.147305528 0.0736592998 0 0 0 
0.0276975 0.148547579 0.0742889861 0 0 0 
0.0277 0.14978938 0.0749185155 0 0 0 
0.0277025 0.15103092 0.0755478823 0 0 0 
0.027705 0.15227219 0.0761770804 0 0 0 
0.0277075 0.153513178 0.076806104 0 0 0 
0.02771 0.154753873 0.0774349472 0 0 0 
0.0277125 0.155994266 0.0780636041 0 0 0 
0.027715 0.157234346 0.0786920688 0 0 0 
0.0277175 0.158474103 0.0793203355 0 0 0 
0.02772 0.159713524 0.0799483982 0 0 0 
0.0277225 0.160952601 0.0805762509 0 0 0 
0.027725 0.162191323 0.081203888 0 0 0 
0.0277275 0.163429679 0.0818313033 0 0 0 
0.02773 0.164667657 0.082458491 0 0 0 
0.0277325 0.165905249 0.0830854453 0 0 0 
0.027735 0.167142443 0.0837121601 0 0 0 
0.0277375 0.168379228 0.0843386298 0 0 0 
0.02774 0.169615594 0.0849648482 0 0 0 
0.0277425 0.170851531 0.0855908097 0 0 0 
0.027745 0.172087027 0.0862165082 0 0 0 
0.0277475 0.173322072 0.086841938 0 0 0 
0.02775 0.174556655 0.0874670931 0 0 0 
0.0277525 0.175790766 0.0880919677 0 0 0 
0.027755 0.177024395 0.088716556 0 0 0 
0.0277575 0.178257529 0.0893408519 0 0 0 
0.02776 0.17949016 0.0899648499 0 0 0 
0.0277625 0.180722276 0.090588544 0 0 0 
0.027765 0.181953866 0.0912119283 0 0 0 
0.0277675 0.183184921 0.0918349971 0 0 0 
0.02777 0.184415428 0.0924577446 0 0 0 
0.0277725 0.185645379 0.0930801649 0 0 0 
0.027775 0.186874762 0.0937022523 0 0 0 
0.0277775 0.188103567 0.094324001 0 0 0 
0.02778 0.189331783 0.0949454052 0 0 0 
0.0277825 0.190559399 0.0955664592 0 0 0 
0.027785 0.191786405 0.0961871573 0 0 0 
0.0277875 0.193012791 0.0968074937 0 0 0 
0.02779 0.194238546 0.0974274627 0 0 0 
0.0277925 0.19546366 0.0980470586 0 0 0 
0.027795 0.196688121 0.0986662758 0 0 0 
0.0277975 0.197911921 0.0992851086 0 0 0 
0.0278 0.199135047 0.0999035513 0 0 0 
0.0278025 0.200357491 0.100521598 0 0 0 
0.027805 0.201579241 0.101139244 0 0 0 
0.0278075 0.202800287 0.101756483 0 0 0 
0.02781 0.204020618 0.102373309 0 0 0 
0.0278125 0.205240225 0.102989717 0 0 0 
0.027815 0.206459098 0.103605702 0 0 0 
0.0278175 0.207677225 0.104221258 0 0 0 
0.02782 0.208894598 0.104836379 0 0 0 
0.0278225 0.210111205 0.10545106 0 0 0 
0.027825 0.211327036 0.106065296 0 0 0 
0.0278275 0.212542082 0.106679081 0 0 0 
0.02783 0.213756332 0.107292409 0 0 0 
0.0278325 0.214969776 0.107905276 0 0 0 
0.027835 0.216182404 0.108517675 0 0 0 
0.0278375 0.217394207 0.109129603 0 0 0 
0.02784 0.218605174 0.109741052 0 0 0 
0.0278425 0.219815295 0.110352019 0 0 0 
0.027845 0.221024562 0.110962497 0 0 0 
0.0278475 0.222232962 0.111572482 0 0 0 
0.02785 0.223440488 0.112181969 0 0 0 
0.0278525 0.224647129 0.112790952 0 0 0 
0.027855 0.225852876 0.113399425 0 0 0 
0.0278575 0.227057719 0.114007385 0 0 0 
0.02786 0.228261648 0.114614826 0 0 0 
0.0278625 0.229464654 0.115221742 0 0 0 
0.027865 0.230666728 0.115828129 0 0 0 
0.0278675 0.231867859 0.116433983 0 0 0 
0.02787 0.233068039 0.117039297 0 0 0 
0.0278725 0.234267259 0.117644067 0 0 0 
0.027875 0.235465508 0.118248288 0 0 0 
0.0278775 0.236662778 0.118851955 0 0 0 
0.02788 0.237859059 0.119455064 0 0 0 
0.0278825 0.239054343 0.120057609 0 0 0 
0.027885 0.24024862 0.120659587 0 0 0 
0.0278875 0.241441882 0.121260991 0 0 0 
0.02789 0.242634119 0.121861818 0 0 0 
0.0278925 0.243825322 0.122462062 0 0 0 
0.027895 0.245015484 0.12306172 0 0 0 
0.0278975 0.246204594 0.123660787 0 0 0 
0.0279 0.247392644 0.124259258 0 0 0 
0.0279025 0.248579626 0.124857128 0 0 0 
0.027905 0.249765531 0.125454393 0 0 0 
0.0279075 0.25095035 0.126051049 0 0 0 
0.02791 0.252134075 0.126647092 0 0 0 
0.0279125 0.253316698 0.127242516 0 0 0 
0.027915 0.25449821 0.127837318 0 0 0 
0.0279175 0.255678603 0.128431494 0 0 0 
0.02792 0.256857868 0.129025038 0 0 0 
0.0279225 0.258035999 0.129617948 0 0 0 
0.027925 0.259212986 0.130210218 0 0 0 
0.0279275 0.260388821 0.130801846 0 0 0 
0.02793 0.261563497 0.131392825 0 0 0 
0.0279325 0.262737006 0.131983154 0 0 0 
0.027935 0.263909339 0.132572827 0 0 0 
0.0279375 0.265080491 0.133161841 0 0 0 
0.02794 0.266250451 0.133750191 0 0 0 
0.0279425 0.267419214 0.134337875 0 0 0 
0.027945 0.268586771 0.134924887 0 0 0 
0.0279475 0.269753115 0.135511225 0 0 0 
0.02795 0.270918239 0.136096885 0 0 0 
0.0279525 0.272082135 0.136681862 0 0 0 
0.027955 0.273244796 0.137266154 0 0 0 
0.0279575 0.274406216 0.137849756 0 0 0 
0.02796 0.275566386 0.138432666 0 0 0 
0.0279625 0.276725301 0.139014879 0 0 0 
0.027965 0.277882952 0.139596392 0 0 0 
0.0279675 0.279039334 0.140177202 0 0 0 
0.02797 0.280194439 0.140757305 0 0 0 
0.0279725 0.281348261 0.141336698 0 0 0 
0.027975 0.282500793 0.141915378 0 0 0 
0.0279775 0.283652028 0.142493342 0 0 0 
0.02798 0.284801961 0.143070585 0 0 0 
0.0279825 0.285950584 0.143647106 0 0 0 
0.027985 0.287097892 0.1442229 0 0 0 
0.0279875 0.288243878 0.144797966 0 0 0 
0.02799 0.289388536 0.145372299 0 0 0 
0.0279925 0.29053186 0.145945897 0 0 0 
0.027995 0.291673844 0.146518757 0 0 0 
0.0279975 0.292814482 0.147090877 0 0 0 
0.028 0.293953768 0.147662252 0 0 0 
0.0280025 0.295091697 0.148232881 0 0 0 
0.028005 0.296228262 0.148802761 0 0 0 
0.0280075 0.297363459 0.149371888 0 0 0 
0.02801 0.298497281 0.149940261 0 0 0 
0.0280125 0.299629724 0.150507877 0 0 0 
0.028015 0.300760781 0.151074732 0 0 0 
0.0280175 0.301890448 0.151640826 0 0 0 
0.02802 0.303018719 0.152206154 0 0 0 
0.0280225 0.30414559 0.152770715 0 0 0 
0.028025 0.305271054 0.153334507 0 0 0 
0.0280275 0.306395108 0.153897527 0 0 0 
0.02803 0.307517746 0.154459772 0 0 0 
0.0280325 0.308638964 0.155021241 0 0 0 
0.028035 0.309758757 0.155581931 0 0 0 
0.0280375 0.310877119 0.15614184 0 0 0 
0.02804 0.311994048 0.156700966 0 0 0 
0.0280425 0.313109537 0.157259307 0 0 0 
0.028045 0.314223583 0.157816861 0 0 0 
0.0280475 0.315336182 0.158373626 0 0 0 
0.02805 0.316447329 0.1589296 0 0 0 
0.0280525 0.31755702 0.159484781 0 0 0 
0.028055 0.31866525 0.160039167 0 0 0 
0.0280575 0.319772017 0.160592757 0 0 0 
0.02806 0.320877315 0.161145549 0 0 0 
0.0280625 0.321981142 0.161697541 0 0 0 
0.028065 0.323083493 0.162248731 0 0 0 
0.0280675 0.324184364 0.162799118 0 0 0 
0.02807 0.325283753 0.163348701 0 0 0 
0.0280725 0.326381655 0.163897477 0 0 0 
0.028075 0.327478068 0.164445445 0 0 0 
0.0280775 0.328572986 0.164992604 0 0 0 
0.02808 0.329666409 0.165538953 0 0 0 
0.0280825 0.330758331 0.166084489 0 0 0 
0.028085 0.331848751 0.166629213 0 0 0 
0.0280875 0.332937664 0.167173122 0 0 0 
0.02809 0.334025069 0.167716215 0 0 0 
0.0280925 0.335110961 0.168258492 0 0 0 
0.028095 0.336195339 0.16879995 0 0 0 
0.0280975 0.337278199 0.16934059 0 0 0 
0.0281 0.338359538 0.169880409 0 0 0 
0.0281025 0.339439355 0.170419407 0 0 0 
0.028105 0.340517647 0.170957583 0 0 0 
0.0281075 0.34159441 0.171494937 0 0 0 
0.02811 0.342669644 0.172031466 0 0 0 
0.0281125 0.343743345 0.172567171 0 0 0 
0.028115 0.344815511 0.17310205 0 0 0 
0.0281175 0.34588614 0.173636103 0 0 0 
0.02812 0.34695523 0.174169329 0 0 0 
0.0281225 0.348022779 0.174701727 0 0 0 
0.028125 0.349088785 0.175233297 0 0 0 
0.0281275 0.350153246 0.175764039 0 0 0 
0.02813 0.351216161 0.176293951 0 0 0 
0.0281325 0.352277527 0.176823033 0 0 0 
0.028135 0.353337342 0.177351285 0 0 0 
0.0281375 0.354395607 0.177878706 0 0 0 
0.02814 0.355452317 0.178405296 0 0 0 
0.0281425 0.356507474 0.178931054 0 0 0 
0.028145 0.357561074 0.179455981 0 0 0 
0.0281475 0.358613117 0.179980075 0 0 0 
0.02815 0.359663601 0.180503337 0 0 0 
0.0281525 0.360712525 0.181025767 0 0 0 
0.028155 0.361759889 0.181547364 0 0 0 
0.0281575 0.36280569 0.182068128 0 0 0 
0.02816 0.363849929 0.182588059 0 0 0 
0.0281625 0.364892603 0.183107158 0 0 0 
0.028165 0.365933713 0.183625423 0 0 0 
0.0281675 0.366973258 0.184142856 0 0 0 
0.02817 0.368011236 0.184659455 0 0 0 
0.0281725 0.369047648 0.185175222 0 0 0 
0.028175 0.370082492 0.185690156 0 0 0 
0.0281775 0.371115768 0.186204258 0 0 0 
0.02818 0.372147476 0.186717527 0 0 0 
0.0281825 0.373177615 0.187229965 0 0 0 
0.028185 0.374206185 0.18774157 0 0 0 
0.0281875 0.375233185 0.188252345 0 0 0 
0.02819 0.376258616 0.188762288 0 0 0 
0.0281925 0.377282477 0.1892714 0 0 0 
0.028195 0.378304769 0.189779682 0 0 0 
0.0281975 0.379325491 0.190287134 0 0 0 
0.0282 0.380344643 0.190793757 0 0 0 
0.0282025 0.381362225 0.191299551 0 0 0 
0.028205 0.382378238 0.191804517 0 0 0 
0.0282075 0.383392682 0.192308655 0 0 0 
0.02821 0.384405557 0.192811966 0 0 0 
0.0282125 0.385416864 0.19331445 0 0 0 
0.028215 0.386426602 0.193816108 0 0 0 
0.0282175 0.387434772 0.194316942 0 0 0 
0.02822 0.388441376 0.194816951 0 0 0 
0.0282225 0.389446413 0.195316136 0 0 0 
0.028225 0.390449883 0.195814499 0 0 0 
0.0282275 0.391451789 0.196312039 0 0 0 
0.02823 0.39245213 0.196808759 0 0 0 
0.0282325 0.393450908 0.197304658 0 0 0 
0.028235 0.394448123 0.197799739 0 0 0 
0.0282375 0.395443775 0.198294 0 0 0 
0.02824 0.396437867 0.198787445 0 0 0 
0.0282425 0.3974304 0.199280073 0 0 0 
0.028245 0.398421373 0.199771886 0 0 0 
0.0282475 0.399410789 0.200262884 0 0 0 
0.02825 0.400398649 0.200753071 0 0 0 
0.0282525 0.401384953 0.201242444 0 0 0 
0.028255 0.402369704 0.201731007 0 0 0 
0.0282575 0.403352902 0.20221876 0 0 0 
0.02826 0.40433455 0.202705706 0 0 0 
0.0282625 0.405314647 0.203191843 0 0 0 
0.028265 0.406293197 0.203677175 0 0 0 
0.0282675 0.4072702 0.204161702 0 0 0 
0.02827 0.408245659 0.204645427 0 0 0 
0.0282725 0.409219574 0.205128349 0 0 0 
0.028275 0.410191949 0.205610472 0 0 0 
